iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
NPL,Asia,Nepal,2020-09-01,40529.0,1069.0,999.429,239.0,11.0,10.714,1365.766,36.024,33.679,8.054,0.371,0.361,1.21,,,,,,,,,12088.0,705560.0,23.776,0.407,11937.0,0.402,0.0837,11.9,tests performed,,,,,,,,,,,,,,82.41,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2020-09-02,41649.0,1120.0,1033.0,251.0,12.0,10.857,1403.508,37.742,34.811,8.458,0.404,0.366,1.2,,,,,,,,,12879.0,718439.0,24.21,0.434,11884.0,0.4,0.0869,11.5,tests performed,,,,,,,,,,,,,,76.85,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2020-09-03,42877.0,1228.0,1049.714,257.0,6.0,10.571,1444.89,41.382,35.374,8.661,0.202,0.356,1.19,,,,,,,,,13413.0,731852.0,24.662,0.452,11996.0,0.404,0.0875,11.4,tests performed,,,,,,,,,,,,,,76.85,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2020-09-04,44236.0,1359.0,1111.429,271.0,14.0,10.857,1490.686,45.796,37.453,9.132,0.472,0.366,1.17,,,,,,,,,13638.0,745490.0,25.122,0.46,12483.0,0.421,0.089,11.2,tests performed,,,,,,,,,,,,,,76.85,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2020-09-05,45277.0,1041.0,1133.857,280.0,9.0,10.429,1525.767,35.08,38.209,9.436,0.303,0.351,1.14,,,,,,,,,12473.0,757963.0,25.542,0.42,12620.0,0.425,0.0898,11.1,tests performed,,,,,,,,,,,,,,76.85,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2020-09-06,46257.0,980.0,1099.429,289.0,9.0,9.714,1558.791,33.025,37.049,9.739,0.303,0.327,1.11,,,,,,,,,10382.0,768345.0,25.892,0.35,12286.0,0.414,0.0895,11.2,tests performed,,,,,,,,,,,,,,74.07,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2020-09-07,47236.0,979.0,1110.857,300.0,11.0,10.286,1591.782,32.991,37.434,10.11,0.371,0.347,1.09,,,,,,,,,9218.0,777563.0,26.203,0.311,12013.0,0.405,0.0925,10.8,tests performed,,,,,,,,,,,,,,74.07,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2020-09-08,48138.0,902.0,1087.0,306.0,6.0,9.571,1622.178,30.396,36.63,10.312,0.202,0.323,1.08,,,,,,,,,10611.0,788174.0,26.56,0.358,11802.0,0.398,0.0921,10.9,tests performed,,,,,,,,,,,,,,74.07,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2020-09-09,49219.0,1081.0,1081.429,312.0,6.0,8.714,1658.606,36.428,36.443,10.514,0.202,0.294,1.1,,,,,,,,,11167.0,799341.0,26.937,0.376,11557.0,0.389,0.0936,10.7,tests performed,,,,,,,,,,,,,,74.07,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2020-09-10,50465.0,1246.0,1084.0,317.0,5.0,8.571,1700.594,41.988,36.529,10.682,0.168,0.289,1.12,,,,,,,,,11144.0,810485.0,27.312,0.376,11233.0,0.379,0.0965,10.4,tests performed,,,,,,,,,,,,,,74.07,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2020-09-11,51919.0,1454.0,1097.571,322.0,5.0,7.286,1749.592,48.998,36.986,10.851,0.168,0.246,1.13,,,,,,,,,10701.0,821186.0,27.673,0.361,10814.0,0.364,0.1015,9.9,tests performed,,,,,,,,,,,,,,74.07,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2020-09-12,53120.0,1201.0,1120.429,336.0,14.0,8.0,1790.064,40.472,37.757,11.323,0.472,0.27,1.14,,,,,,,,,10176.0,831362.0,28.016,0.343,10486.0,0.353,0.1068,9.4,tests performed,,,,,,,,,,,,,,74.07,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2020-09-13,54159.0,1039.0,1128.857,345.0,9.0,8.0,1825.077,35.013,38.041,11.626,0.303,0.27,1.14,,,,,,,,,9165.0,840527.0,28.324,0.309,10312.0,0.347,0.1095,9.1,tests performed,,,,,,,,,,,,,,74.07,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2020-09-14,55329.0,1170.0,1156.143,360.0,15.0,8.571,1864.504,39.427,38.96,12.131,0.505,0.289,1.15,,,,,,,,,10878.0,851405.0,28.691,0.367,10549.0,0.355,0.1096,9.1,tests performed,,,,,,,,,,,,,,76.85,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2020-09-15,56788.0,1459.0,1235.714,371.0,11.0,9.286,1913.67,49.166,41.642,12.502,0.371,0.313,1.16,,,,,,,,,10375.0,861780.0,29.041,0.35,10515.0,0.354,0.1175,8.5,tests performed,,,,,,,,,,,,,,76.85,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2020-09-16,58327.0,1539.0,1301.143,379.0,8.0,9.571,1965.532,51.862,43.847,12.772,0.27,0.323,1.16,,,,,,,,,10494.0,872274.0,29.394,0.354,10419.0,0.351,0.1249,8.0,tests performed,,,,,,,,,,,,,,76.85,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2020-09-17,59573.0,1246.0,1301.143,383.0,4.0,9.429,2007.52,41.988,43.847,12.907,0.135,0.318,1.14,,,,,,,,,10641.0,882915.0,29.753,0.359,10347.0,0.349,0.1258,8.0,tests performed,,,,,,,,,,,,,,76.85,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2020-09-18,61593.0,2020.0,1382.0,390.0,7.0,9.714,2075.591,68.071,46.571,13.142,0.236,0.327,1.15,,,,,,,,,11458.0,894373.0,30.139,0.386,10455.0,0.352,0.1322,7.6,tests performed,,,,,,,,,,,,,,76.85,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2020-09-19,62797.0,1204.0,1382.429,401.0,11.0,9.286,2116.164,40.573,46.586,13.513,0.371,0.313,1.11,,,,,,,,,10333.0,904706.0,30.487,0.348,10478.0,0.353,0.1319,7.6,tests performed,,,,,,,,,,,,,,76.85,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2020-09-20,64122.0,1325.0,1423.286,411.0,10.0,9.429,2160.815,44.65,47.963,13.85,0.337,0.318,1.09,,,,,,,,,9584.0,914290.0,30.81,0.323,10538.0,0.355,0.1351,7.4,tests performed,,,,,,,,,,,,,,76.85,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2020-09-21,65276.0,1154.0,1421.0,427.0,16.0,9.571,2199.703,38.888,47.886,14.389,0.539,0.323,1.07,,,,,,,,,9533.0,923823.0,31.131,0.321,10345.0,0.349,0.1374,7.3,tests performed,,,,,,,,,,,,,,76.85,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2020-09-22,66632.0,1356.0,1406.286,429.0,2.0,8.286,2245.398,45.695,47.39,14.457,0.067,0.279,1.06,,,,,,,,,11154.0,934977.0,31.507,0.376,10457.0,0.352,0.1345,7.4,tests performed,,,,,,,,,,,,,,76.85,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2020-09-23,67804.0,1172.0,1353.857,436.0,7.0,8.143,2284.892,39.495,45.623,14.693,0.236,0.274,1.04,,,,,,,,,9497.0,944474.0,31.827,0.32,10314.0,0.348,0.1313,7.6,tests performed,,,,,,,,,,,,,,76.85,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2020-09-24,69301.0,1497.0,1389.714,453.0,17.0,10.0,2335.339,50.447,46.831,15.265,0.573,0.337,1.05,,,,,,,,,11449.0,955923.0,32.213,0.386,10430.0,0.351,0.1332,7.5,tests performed,,,,,,,,,,,,,,76.85,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2020-09-25,70614.0,1313.0,1288.714,459.0,6.0,9.857,2379.585,44.246,43.428,15.468,0.202,0.332,1.06,,,,,,,,,12262.0,968185.0,32.626,0.413,10545.0,0.355,0.1222,8.2,tests performed,,,,,,,,,,,,,,76.85,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2020-09-26,71821.0,1207.0,1289.143,467.0,8.0,9.429,2420.259,40.674,43.442,15.737,0.27,0.318,1.1,,,,,,,,,10019.0,978204.0,32.964,0.338,10500.0,0.354,0.1228,8.1,tests performed,,,,,,,,,,,,,,76.85,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2020-09-27,73394.0,1573.0,1324.571,477.0,10.0,9.429,2473.267,53.008,44.636,16.074,0.337,0.318,1.14,,,,,,,,,10123.0,988327.0,33.305,0.341,10577.0,0.356,0.1252,8.0,tests performed,,,,,,,,,,,,,,76.85,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2020-09-28,74745.0,1351.0,1352.714,481.0,4.0,7.714,2518.794,45.527,45.584,16.209,0.135,0.26,1.16,,,,,,,,,10080.0,998407.0,33.645,0.34,10655.0,0.359,0.127,7.9,tests performed,,,,,,,,,,,,,,76.85,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2020-09-29,76258.0,1513.0,1375.143,491.0,10.0,8.857,2569.779,50.986,46.34,16.546,0.337,0.298,1.2,,,,,,,,,10891.0,1009298.0,34.012,0.367,10617.0,0.358,0.1295,7.7,tests performed,,,,,,,,,,,,,,76.85,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2020-09-30,77817.0,1559.0,1430.429,498.0,7.0,8.857,2622.315,52.536,48.203,16.782,0.236,0.298,1.23,,,,,,,,,12205.0,1021503.0,34.423,0.411,11004.0,0.371,0.13,7.7,tests performed,,,,,,,,,,,,,,76.85,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2020-10-01,79728.0,1911.0,1489.571,509.0,11.0,8.0,2686.713,64.398,50.196,17.153,0.371,0.27,1.29,,,,,,,,,12444.0,1033947.0,34.842,0.419,11146.0,0.376,0.1336,7.5,tests performed,,,,,,,,,,,,,,76.85,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2020-10-02,82450.0,2722.0,1690.857,520.0,11.0,8.714,2778.441,91.727,56.979,17.523,0.371,0.294,1.34,,,,,,,,,14739.0,1048686.0,35.339,0.497,11500.0,0.388,0.147,6.8,tests performed,,,,,,,,,,,,,,76.85,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2020-10-03,84570.0,2120.0,1821.286,528.0,8.0,8.714,2849.881,71.441,61.375,17.793,0.27,0.294,1.35,,,,,,,,,12978.0,1061664.0,35.776,0.437,11923.0,0.402,0.1528,6.5,tests performed,,,,,,,,,,,,,,76.85,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2020-10-04,86823.0,2253.0,1918.429,535.0,7.0,8.286,2925.804,75.923,64.648,18.029,0.236,0.279,1.37,,,,,,,,,12784.0,1074448.0,36.207,0.431,12303.0,0.415,0.1559,6.4,tests performed,,,,,,,,,,,,,,76.85,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2020-10-05,89263.0,2440.0,2074.0,554.0,19.0,10.429,3008.028,82.224,69.891,18.669,0.64,0.351,1.37,,,,,,,,,13781.0,1088229.0,36.672,0.464,12832.0,0.432,0.1616,6.2,tests performed,,,,,,,,,,,,,,76.85,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2020-10-06,90814.0,1551.0,2079.429,563.0,9.0,10.286,3060.295,52.266,70.074,18.972,0.303,0.347,1.38,,,,,,,,,11047.0,1099276.0,37.044,0.372,12854.0,0.433,0.1618,6.2,tests performed,,,,,,,,,,,,,,76.85,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2020-10-07,94253.0,3439.0,2348.0,578.0,15.0,11.429,3176.184,115.889,79.124,19.478,0.505,0.385,1.43,,,,,,,,,14209.0,1113485.0,37.523,0.479,13140.0,0.443,0.1787,5.6,tests performed,,,,,,,,,,,,,,76.85,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2020-10-08,98617.0,4364.0,2698.429,590.0,12.0,11.571,3323.244,147.06,90.933,19.882,0.404,0.39,1.44,,,,,,,,,18473.0,1131958.0,38.145,0.623,14002.0,0.472,0.1927,5.2,tests performed,,,,,,,,,,,,,,76.85,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2020-10-09,100676.0,2059.0,2603.714,600.0,10.0,11.429,3392.629,69.385,87.741,20.219,0.337,0.385,1.39,,,,,,,,,13279.0,1145237.0,38.593,0.447,13793.0,0.465,0.1888,5.3,tests performed,,,,,,,,,,,,,,63.89,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2020-10-10,105684.0,5008.0,3016.286,614.0,14.0,12.286,3561.391,168.762,101.644,20.691,0.472,0.414,1.4,,,,,,,,,19320.0,1164557.0,39.244,0.651,14699.0,0.495,0.2052,4.9,tests performed,,,,,,,,,,,,,,63.89,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2020-10-11,107755.0,2071.0,2990.286,636.0,22.0,14.429,3631.181,69.79,100.768,21.432,0.741,0.486,1.34,,,,,,,,,12427.0,1176984.0,39.663,0.419,14648.0,0.494,0.2041,4.9,tests performed,,,,,,,,,,,,,,63.89,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2020-10-12,111802.0,4047.0,3219.857,645.0,9.0,13.0,3767.559,136.378,108.504,21.736,0.303,0.438,1.31,,,,,,,,,14530.0,1191514.0,40.152,0.49,14755.0,0.497,0.2182,4.6,tests performed,,,,,,,,,,,,,,63.89,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2020-10-13,115358.0,3556.0,3506.286,663.0,18.0,14.286,3887.39,119.832,118.157,22.342,0.607,0.481,1.27,,,,,,,,,15577.0,1207091.0,40.677,0.525,15402.0,0.519,0.2277,4.4,tests performed,,,,,,,,,,,,,,63.89,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2020-10-14,117996.0,2638.0,3391.857,675.0,12.0,13.857,3976.287,88.897,114.3,22.746,0.404,0.467,1.21,,,,,,,,,13947.0,1221038.0,41.147,0.47,15365.0,0.518,0.2208,4.5,tests performed,,,,,,,,,,,,,,63.89,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2020-10-15,121745.0,3749.0,3304.0,694.0,19.0,14.857,4102.623,126.336,111.34,23.387,0.64,0.501,1.19,,,,,,,,,16598.0,1237636.0,41.706,0.559,15097.0,0.509,0.2189,4.6,tests performed,,,,,,,,,,,,,,63.89,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2020-10-16,126137.0,4392.0,3637.286,715.0,21.0,16.429,4250.626,148.004,122.571,24.094,0.708,0.554,1.18,,,,,,,,,16531.0,1254167.0,42.264,0.557,15561.0,0.524,0.2337,4.3,tests performed,,,,,,,,,,,,,,63.89,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2020-10-17,129304.0,3167.0,3374.286,727.0,12.0,16.143,4357.35,106.723,113.708,24.499,0.404,0.544,1.15,,,,,,,,,15438.0,1269605.0,42.784,0.52,15007.0,0.506,0.2248,4.4,tests performed,,,,,,,,,,,,,,63.89,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2020-10-18,132246.0,2942.0,3498.714,739.0,12.0,14.714,4456.491,99.141,117.901,24.903,0.404,0.496,1.14,,,,,,,,,13749.0,1283354.0,43.247,0.463,15196.0,0.512,0.2302,4.3,tests performed,,,,,,,,,,,,,,63.89,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2020-10-19,136036.0,3790.0,3462.0,757.0,18.0,16.0,4584.208,127.717,116.664,25.51,0.607,0.539,1.14,,,,,,,,,17564.0,1300918.0,43.839,0.592,15629.0,0.527,0.2215,4.5,tests performed,,,,,,,,,,,,,,63.89,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2020-10-20,139129.0,3093.0,3395.857,765.0,8.0,14.571,4688.437,104.229,114.435,25.779,0.27,0.491,1.12,,,,,,,,,13861.0,1314779.0,44.306,0.467,15384.0,0.518,0.2207,4.5,tests performed,,,,,,,,,,,,,,63.89,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2020-10-21,144872.0,5743.0,3839.429,791.0,26.0,16.571,4881.968,193.53,129.383,26.656,0.876,0.558,1.11,,,,,,,,,20118.0,1334897.0,44.984,0.678,16266.0,0.548,0.236,4.2,tests performed,,,,,,,,,,,,,,63.89,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2020-10-22,148509.0,3637.0,3823.429,812.0,21.0,16.857,5004.529,122.561,128.844,27.363,0.708,0.568,1.04,,,,,,,,,15255.0,1350152.0,45.498,0.514,16074.0,0.542,0.2379,4.2,tests performed,,,,,,,,,,,,,,63.89,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2020-10-23,153008.0,4499.0,3838.714,829.0,17.0,16.286,5156.139,151.61,129.359,27.936,0.573,0.549,0.98,,,,,,,,,16864.0,1367016.0,46.066,0.568,16121.0,0.543,0.2381,4.2,tests performed,,,,,,,,,,,,,,63.89,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2020-10-24,155233.0,2225.0,3704.143,842.0,13.0,16.429,5231.118,74.979,124.824,28.374,0.438,0.554,0.9,,,,,,,,,13846.0,1380862.0,46.533,0.467,15894.0,0.536,0.2331,4.3,tests performed,,,,,,,,,,,,,,63.89,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2020-10-25,158089.0,2856.0,3691.857,847.0,5.0,15.429,5327.361,96.243,124.41,28.543,0.168,0.52,0.86,,,,,,,,,12311.0,1393173.0,46.948,0.415,15688.0,0.529,0.2353,4.2,tests performed,,,,,,,,,,,,,,63.89,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2020-10-26,159830.0,1741.0,3399.143,862.0,15.0,15.0,5386.03,58.669,114.546,29.048,0.505,0.505,0.8,,,,,,,,,5006.0,1398179.0,47.117,0.169,13894.0,0.468,0.2446,4.1,tests performed,,,,,,,,,,,,,,63.89,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2020-10-27,160400.0,570.0,3038.714,876.0,14.0,15.857,5405.238,19.208,102.4,29.52,0.472,0.534,0.78,,,,,,,,,2515.0,1400694.0,47.201,0.085,12274.0,0.414,0.2476,4.0,tests performed,,,,,,,,,,,,,,63.89,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2020-10-28,162354.0,1954.0,2497.429,887.0,11.0,13.714,5471.085,65.847,84.16,29.891,0.371,0.462,0.81,,,,,,,,,8601.0,1409295.0,47.491,0.29,10628.0,0.358,0.235,4.3,tests performed,,,,,,,,,,,,,,63.89,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2020-10-29,164718.0,2364.0,2315.571,904.0,17.0,13.143,5550.748,79.663,78.031,30.463,0.573,0.443,0.87,,,,,,,,,9769.0,1419064.0,47.82,0.329,9845.0,0.332,0.2352,4.3,tests performed,,,,,,,,,,,,,,63.89,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2020-10-30,168235.0,3517.0,2175.286,920.0,16.0,13.0,5669.265,118.518,73.304,31.003,0.539,0.438,0.93,,,,,,,,,14989.0,1434053.0,48.325,0.505,9577.0,0.323,0.2271,4.4,tests performed,,,,,,,,,,,,,,63.89,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2020-10-31,170743.0,2508.0,2215.714,937.0,17.0,13.571,5753.781,84.516,74.666,31.575,0.573,0.457,0.97,,,,,,,,,9290.0,1443343.0,48.638,0.313,8926.0,0.301,0.2482,4.0,tests performed,,,,,,,,,,,,,,63.89,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2020-11-01,173567.0,2824.0,2211.143,960.0,23.0,16.143,5848.946,95.165,74.512,32.351,0.775,0.544,1.0,,,,,,,,,13023.0,1456366.0,49.077,0.439,9028.0,0.304,0.2449,4.1,tests performed,,,,,,,,,,,,,,63.89,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
NPL,Asia,Nepal,2020-11-02,176500.0,2933.0,2381.429,984.0,24.0,17.429,5947.784,98.838,80.251,33.159,0.809,0.587,1.02,,,,,,,,,13446.0,1469812.0,49.53,0.453,10233.0,0.345,0.2327,4.3,tests performed,,,,,,,,,,,,,,63.89,29674920.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,,,,
